KEY_CODE,PREF_N,CITY_N,KCITY_N,AGRI_N,T001040001,T001040002,T001040003,T001040004,T001040005,T001040006,T001040007,T001040008,T001040009,T001040010,T001040011,T001040012,T001040013,T001040014,T001040015,T001040016
1620123012,富山県,富山市,水橋町,狐塚,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620123013,富山県,富山市,水橋町,開発町,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620123014,富山県,富山市,水橋町,柳寺,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620123015,富山県,富山市,水橋町,市江,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620123016,富山県,富山市,水橋町,朝日町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620123017,富山県,富山市,水橋町,中村,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620123018,富山県,富山市,水橋町,舘町,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620123019,富山県,富山市,水橋町,堅田,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620123020,富山県,富山市,水橋町,大正町,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620123021,富山県,富山市,水橋町,荒町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620123022,富山県,富山市,水橋町,辻ケ堂,10,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10
1620123023,富山県,富山市,水橋町,畠等,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620123024,富山県,富山市,水橋町,新保,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620124000,富山県,富山市,上条村,,59,1,1,-,-,-,-,-,-,-,-,-,-,-,58,56
1620124001,富山県,富山市,上条村,清水堂,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620124002,富山県,富山市,上条村,金広,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620124003,富山県,富山市,上条村,中馬場,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620124004,富山県,富山市,上条村,北馬場,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620124005,富山県,富山市,上条村,平塚,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620124006,富山県,富山市,上条村,曲渕,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620124007,富山県,富山市,上条村,専光寺,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620124008,富山県,富山市,上条村,高寺,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620124009,富山県,富山市,上条村,石割,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620124010,富山県,富山市,上条村,田伏,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620124011,富山県,富山市,上条村,佐野竹,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620124012,富山県,富山市,上条村,大正,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620124013,富山県,富山市,上条村,小出,21,1,1,-,-,-,-,-,-,-,-,-,-,-,20,20
1620125000,富山県,富山市,三郷村,,130,-,-,-,-,-,-,-,-,-,-,-,-,-,130,130
1620125001,富山県,富山市,三郷村,開発,19,-,-,-,-,-,-,-,-,-,-,-,-,-,19,19
1620125002,富山県,富山市,三郷村,常願寺,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620125003,富山県,富山市,三郷村,入江,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620125004,富山県,富山市,三郷村,入部町,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620125005,富山県,富山市,三郷村,二杉,12,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12
1620125006,富山県,富山市,三郷村,柴草,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620125007,富山県,富山市,三郷村,市田袋,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620125008,富山県,富山市,三郷村,沖,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620125009,富山県,富山市,三郷村,小路,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620125010,富山県,富山市,三郷村,上的場,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620125011,富山県,富山市,三郷村,的場,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620125012,富山県,富山市,三郷村,肘崎,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620125013,富山県,富山市,三郷村,中村,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620125014,富山県,富山市,三郷村,伊勢屋,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620125015,富山県,富山市,三郷村,新堀,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13
1620125016,富山県,富山市,三郷村,金尾新,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620125017,富山県,富山市,三郷村,金尾,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620125018,富山県,富山市,三郷村,高堂,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620125019,富山県,富山市,三郷村,二ツ屋,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620125020,富山県,富山市,三郷村,池田,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620125021,富山県,富山市,三郷村,池田舘,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620126000,富山県,富山市,呉羽村,,146,6,4,1,1,-,-,-,-,-,-,-,1,-,140,140
1620126001,富山県,富山市,呉羽村,高木,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620126002,富山県,富山市,呉羽村,呉羽町,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620126003,富山県,富山市,呉羽村,茶屋町,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620126004,富山県,富山市,呉羽村,追分茶屋,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620126005,富山県,富山市,呉羽村,吉作,50,-,-,-,-,-,-,-,-,-,-,-,-,-,50,50
1620126006,富山県,富山市,呉羽村,住吉,36,1,-,-,-,-,-,-,-,-,-,-,1,-,35,35
1620126007,富山県,富山市,呉羽村,花木,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620126008,富山県,富山市,呉羽村,古沢,6,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5
1620126009,富山県,富山市,呉羽村,栃谷,3,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2
1620126010,富山県,富山市,呉羽村,杉谷,10,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10
1620126011,富山県,富山市,呉羽村,境野新,18,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18
1620127000,富山県,富山市,長岡村,,59,-,-,-,-,-,-,-,-,-,-,-,-,-,59,58
1620127001,富山県,富山市,長岡村,八ケ山,27,-,-,-,-,-,-,-,-,-,-,-,-,-,27,27
1620127002,富山県,富山市,長岡村,長岡新,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620127003,富山県,富山市,長岡村,北代,25,-,-,-,-,-,-,-,-,-,-,-,-,-,25,24
1620127004,富山県,富山市,長岡村,北代新,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620128000,富山県,富山市,寒江村,,56,1,-,1,1,-,-,-,-,-,-,-,-,-,55,54
1620128001,富山県,富山市,寒江村,中沖,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13
1620128002,富山県,富山市,寒江村,呉羽野田,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,7
1620128003,富山県,富山市,寒江村,大塚,11,1,-,1,1,-,-,-,-,-,-,-,-,-,10,10
1620128004,富山県,富山市,寒江村,本郷,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620128005,富山県,富山市,寒江村,野口,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620128006,富山県,富山市,寒江村,野町,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620129000,富山県,富山市,老田村,,94,3,2,1,1,-,-,-,-,-,-,-,-,-,91,90
1620129001,富山県,富山市,老田村,願海寺,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620129002,富山県,富山市,老田村,西二俣,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620129003,富山県,富山市,老田村,中老田,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620129004,富山県,富山市,老田村,東老田,50,1,1,-,-,-,-,-,-,-,-,-,-,-,49,49
1620130000,富山県,富山市,池多村２－１,,60,-,-,-,-,-,-,-,-,-,-,-,-,-,60,58
1620130001,富山県,富山市,池多村２－１,西押川,16,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16
1620130002,富山県,富山市,池多村２－１,北押川,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,8
1620130003,富山県,富山市,池多村２－１,平岡,17,-,-,-,-,-,-,-,-,-,-,-,-,-,17,16
1620130004,富山県,富山市,池多村２－１,三熊、開ヶ丘,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620130005,富山県,富山市,池多村２－１,山本,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620131000,富山県,富山市,大沢野町,,101,3,-,2,2,-,-,-,-,-,-,-,1,-,98,97
1620131001,富山県,富山市,大沢野町,笹津,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620131002,富山県,富山市,大沢野町,春日,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620131003,富山県,富山市,大沢野町,長走,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620131004,富山県,富山市,大沢野町,下夕林,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620131005,富山県,富山市,大沢野町,西大沢,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620131006,富山県,富山市,大沢野町,高内,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620131007,富山県,富山市,大沢野町,稲代,20,1,-,-,-,-,-,-,-,-,-,-,1,-,19,19
1620131008,富山県,富山市,大沢野町,八木山,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620131009,富山県,富山市,大沢野町,上大久保,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620131010,富山県,富山市,大沢野町,長附,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620131011,富山県,富山市,大沢野町,上二杉,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620131012,富山県,富山市,大沢野町,西塩野,8,2,-,2,2,-,-,-,-,-,-,-,-,-,6,6
1620131013,富山県,富山市,大沢野町,加納,17,-,-,-,-,-,-,-,-,-,-,-,-,-,17,16
1620131014,富山県,富山市,大沢野町,岩木,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620131015,富山県,富山市,大沢野町,岩木新,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620132000,富山県,富山市,黒瀬谷村２－２,,15,2,-,2,2,-,-,-,-,-,-,-,-,-,13,13
1620132001,富山県,富山市,黒瀬谷村２－２,須原,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620132002,富山県,富山市,黒瀬谷村２－２,長川原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620132003,富山県,富山市,黒瀬谷村２－２,小羽,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620132004,富山県,富山市,黒瀬谷村２－２,葛原,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620132005,富山県,富山市,黒瀬谷村２－２,下伏,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620132006,富山県,富山市,黒瀬谷村２－２,土,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620132007,富山県,富山市,黒瀬谷村２－２,根ノ上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620133000,富山県,富山市,下夕村,,23,-,-,-,-,-,-,-,-,-,-,-,-,-,23,22
1620133001,富山県,富山市,下夕村,牛ケ増,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620133002,富山県,富山市,下夕村,芦生,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620133003,富山県,富山市,下夕村,今生津,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620133004,富山県,富山市,下夕村,布尻,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620133005,富山県,富山市,下夕村,町長,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620133006,富山県,富山市,下夕村,寺津,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620133007,富山県,富山市,下夕村,吉野、薄波,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620133008,富山県,富山市,下夕村,伏木,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620133009,富山県,富山市,下夕村,小糸,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620133010,富山県,富山市,下夕村,舟渡,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620133011,富山県,富山市,下夕村,猪谷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620134000,富山県,富山市,船峅村,,95,10,6,3,3,-,-,-,1,1,-,-,-,-,85,84
1620134001,富山県,富山市,船峅村,寺家,14,1,1,-,-,-,-,-,-,-,-,-,-,-,13,13
1620134002,富山県,富山市,船峅村,直坂,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620134003,富山県,富山市,船峅村,市場,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620134004,富山県,富山市,船峅村,坂本,6,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5
1620134005,富山県,富山市,船峅村,横樋,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620134006,富山県,富山市,船峅村,大野,8,2,1,1,1,-,-,-,-,-,-,-,-,-,6,6
1620134007,富山県,富山市,船峅村,二松,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620134008,富山県,富山市,船峅村,野田,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620134009,富山県,富山市,船峅村,万願寺,18,2,-,2,2,-,-,-,-,-,-,-,-,-,16,15
1620134010,富山県,富山市,船峅村,万開,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620134011,富山県,富山市,船峅村,松林,10,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10
1620134012,富山県,富山市,船峅村,塩野,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620134013,富山県,富山市,船峅村,小黒,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620135000,富山県,富山市,大久保町,,61,4,1,3,3,-,-,-,-,-,-,-,-,-,57,57
1620135001,富山県,富山市,大久保町,下大久保,23,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23
1620135002,富山県,富山市,大久保町,上大久保,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620135003,富山県,富山市,大久保町,新村,6,1,-,1,1,-,-,-,-,-,-,-,-,-,5,5
1620135004,富山県,富山市,大久保町,合田,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620135005,富山県,富山市,大久保町,東大久保,10,3,1,2,2,-,-,-,-,-,-,-,-,-,7,7
1620135006,富山県,富山市,大久保町,中大久保,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620135007,富山県,富山市,大久保町,塩,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620135008,富山県,富山市,大久保町,神通,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620136000,富山県,富山市,上滝町,,23,1,1,-,-,-,-,-,-,-,-,-,-,-,22,22
1620136001,富山県,富山市,上滝町,上滝第一,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620136002,富山県,富山市,上滝町,上滝第二,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620136003,富山県,富山市,上滝町,中滝,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620136004,富山県,富山市,上滝町,荒屋,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620136005,富山県,富山市,上滝町,上野,15,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15
1620137000,富山県,富山市,大山村,,13,1,-,1,1,-,-,-,-,-,-,-,-,-,12,11
1620137001,富山県,富山市,大山村,文珠寺,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620137002,富山県,富山市,大山村,小俣,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137003,富山県,富山市,大山村,長瀬,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137004,富山県,富山市,大山村,手出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137005,富山県,富山市,大山村,岡田,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137006,富山県,富山市,大山村,新町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137007,富山県,富山市,大山村,松木,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137008,富山県,富山市,大山村,牧,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137009,富山県,富山市,大山村,才覚地,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137010,富山県,富山市,大山村,水須,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137011,富山県,富山市,大山村,和田,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137012,富山県,富山市,大山村,中地山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137013,富山県,富山市,大山村,小見,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137014,富山県,富山市,大山村,本宮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137015,富山県,富山市,大山村,原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620137016,富山県,富山市,大山村,粟巣野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620137017,富山県,富山市,大山村,亀谷第１,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138000,富山県,富山市,福沢村,,39,4,2,2,2,-,-,-,-,-,-,-,-,-,35,35
1620138001,富山県,富山市,福沢村,東福沢,14,2,1,1,1,-,-,-,-,-,-,-,-,-,12,12
1620138002,富山県,富山市,福沢村,小佐波,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138003,富山県,富山市,福沢村,火土呂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138004,富山県,富山市,福沢村,牧野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620138005,富山県,富山市,福沢村,布目,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138006,富山県,富山市,福沢村,東黒牧,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620138007,富山県,富山市,福沢村,東黒牧上野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620138008,富山県,富山市,福沢村,楜ケ原,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620138009,富山県,富山市,福沢村,小谷,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138010,富山県,富山市,福沢村,砂見,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138011,富山県,富山市,福沢村,日尾,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620138012,富山県,富山市,福沢村,瀬戸,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138013,富山県,富山市,福沢村,馬瀬,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620138014,富山県,富山市,福沢村,石渕,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138015,富山県,富山市,福沢村,下双嶺,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138016,富山県,富山市,福沢村,小坂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138017,富山県,富山市,福沢村,千長原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620138018,富山県,富山市,福沢村,大清水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620139000,富山県,富山市,大庄村,,54,6,4,1,1,-,-,-,1,-,1,-,-,-,48,48
1620139001,富山県,富山市,大庄村,田畠,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620139002,富山県,富山市,大庄村,善名,18,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18
1620139003,富山県,富山市,大庄村,下番,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620139004,富山県,富山市,大庄村,馬瀬口,8,1,-,-,-,-,-,-,1,-,1,-,-,-,7,7
1620139005,富山県,富山市,大庄村,中番,5,1,-,1,1,-,-,-,-,-,-,-,-,-,4,4
1620139006,富山県,富山市,大庄村,小原屋,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620139007,富山県,富山市,大庄村,大栗,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620139008,富山県,富山市,大庄村,花崎,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620139009,富山県,富山市,大庄村,上大浦,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620139010,富山県,富山市,大庄村,中大浦,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620139011,富山県,富山市,大庄村,下大浦,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620139012,富山県,富山市,大庄村,桑原,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620140000,富山県,富山市,月岡村２－２,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620140001,富山県,富山市,月岡村２－２,大場,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620141000,富山県,富山市,八尾町,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620141001,富山県,富山市,八尾町,八尾,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620142000,富山県,富山市,保内村,,164,8,5,2,2,-,-,-,-,-,-,-,1,-,156,156
1620142001,富山県,富山市,保内村,高善寺,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620142002,富山県,富山市,保内村,本郷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620142003,富山県,富山市,保内村,舘,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620142004,富山県,富山市,保内村,田中,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620142005,富山県,富山市,保内村,翠尾,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620142006,富山県,富山市,保内村,奥田,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620142007,富山県,富山市,保内村,三田,29,-,-,-,-,-,-,-,-,-,-,-,-,-,29,29
1620142008,富山県,富山市,保内村,平林,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620142009,富山県,富山市,保内村,上新田,9,2,1,-,-,-,-,-,-,-,-,-,1,-,7,7
1620142010,富山県,富山市,保内村,中新田,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13
1620142011,富山県,富山市,保内村,下新田,20,-,-,-,-,-,-,-,-,-,-,-,-,-,20,20
1620142012,富山県,富山市,保内村,水谷,15,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15
1620142013,富山県,富山市,保内村,妙川寺,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620142014,富山県,富山市,保内村,福島,26,3,1,2,2,-,-,-,-,-,-,-,-,-,23,23
1620142015,富山県,富山市,保内村,石戸,10,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10
1620142016,富山県,富山市,保内村,上高善寺,7,1,1,-,-,-,-,-,-,-,-,-,-,-,6,6
1620142017,富山県,富山市,保内村,松原,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620143000,富山県,富山市,杉原村,,139,8,2,3,3,-,-,-,2,2,-,-,1,-,131,128
1620143001,富山県,富山市,杉原村,黒田,18,2,-,1,1,-,-,-,-,-,-,-,1,-,16,16
1620143002,富山県,富山市,杉原村,井田,28,1,-,1,1,-,-,-,-,-,-,-,-,-,27,26
1620143003,富山県,富山市,杉原村,上井田新,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620143004,富山県,富山市,杉原村,上井田,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620143005,富山県,富山市,杉原村,下井田新,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620143006,富山県,富山市,杉原村,寺家,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620143007,富山県,富山市,杉原村,杉田,18,-,-,-,-,-,-,-,-,-,-,-,-,-,18,17
1620143008,富山県,富山市,杉原村,大杉,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620143009,富山県,富山市,杉原村,滅鬼,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620143010,富山県,富山市,杉原村,薄島,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620143011,富山県,富山市,杉原村,野飼,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620143012,富山県,富山市,杉原村,西神通,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620143013,富山県,富山市,杉原村,中神通,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620143014,富山県,富山市,杉原村,城生,9,1,-,1,1,-,-,-,-,-,-,-,-,-,8,8
1620143015,富山県,富山市,杉原村,井栗谷,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620143016,富山県,富山市,杉原村,深谷,12,3,1,-,-,-,-,-,2,2,-,-,-,-,9,9
1620143017,富山県,富山市,杉原村,丸山,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3
1620144000,富山県,富山市,卯花村,,37,2,-,1,1,-,-,-,1,-,1,-,-,-,35,34
1620144001,富山県,富山市,卯花村,下笹原,14,-,-,-,-,-,-,-,-,-,-,-,-,-,14,14
1620144002,富山県,富山市,卯花村,上黒瀬,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620144003,富山県,富山市,卯花村,掛畑,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620144004,富山県,富山市,卯花村,小原滝脇,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620144005,富山県,富山市,卯花村,桐谷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620144006,富山県,富山市,卯花村,小井波,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620144007,富山県,富山市,卯花村,上笹原,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620144008,富山県,富山市,卯花村,茗ケ原,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620144009,富山県,富山市,卯花村,角間,8,1,-,-,-,-,-,-,1,-,1,-,-,-,7,7
1620145000,富山県,富山市,室牧村,,38,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38
1620145001,富山県,富山市,室牧村,高熊,10,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10
1620145002,富山県,富山市,室牧村,谷内,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620145003,富山県,富山市,室牧村,高橋、柴橋,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620145004,富山県,富山市,室牧村,中,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620145005,富山県,富山市,室牧村,窪,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620145006,富山県,富山市,室牧村,天池,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
